Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
9:54 AM,21,7,40,11,0,990.57,0,NNE,Fair,10/1/2022
10:54 AM,22,6,36,15,0,990.24,0,ENE,Fair,10/1/2022
11:54 AM,23,7,35,17,0,989.91,0,NE,Fair,10/1/2022
12:54 PM,24,6,31,17,0,989.25,0,E,Fair,10/1/2022
1:54 PM,24,6,31,11,0,988.6,0,E,Fair,10/1/2022
2:54 PM,25,6,29,19,0,988.6,0,NE,Fair,10/1/2022
3:54 PM,25,4,26,15,0,988.27,0,ENE,Fair,10/1/2022
4:54 PM,23,4,29,13,0,988.6,0,NE,Fair,10/1/2022
5:54 PM,19,6,40,13,0,988.6,0,NE,Fair,10/1/2022
6:54 PM,18,6,45,11,0,989.25,0,NE,Fair,10/1/2022
7:54 PM,16,6,53,13,0,989.58,0,NE,Fair,10/1/2022
8:54 PM,14,7,60,13,0,990.24,0,NE,Fair,10/1/2022
9:54 PM,14,7,60,9,0,990.57,0,ENE,Fair,10/1/2022
10:54 PM,14,7,62,11,0,990.89,0,ENE,Fair,10/1/2022
11:54 PM,13,7,64,11,0,990.89,0,NE,Fair,10/2/2022
12:54 AM,13,7,67,11,0,990.89,0,NE,Fair,10/2/2022
1:54 AM,13,7,67,13,0,990.89,0,ENE,Fair,10/2/2022
2:54 AM,12,7,71,11,0,991.22,0,ENE,Fair,10/2/2022
3:54 AM,12,7,71,6,0,991.55,0,ENE,Fair,10/2/2022
4:54 AM,11,7,77,0,0,991.88,0,CALM,Fair,10/2/2022
5:54 AM,10,6,77,0,0,992.53,0,CALM,Fair,10/2/2022
6:54 AM,10,7,80,9,0,993.19,0,NNE,Fair,10/2/2022
7:54 AM,14,7,62,13,0,993.52,0,ENE,Fair,10/2/2022
8:54 AM,17,8,58,11,0,993.84,0,E,Fair,10/2/2022
9:54 AM,19,8,47,0,0,994.17,0,,Fair,10/2/2022
10:54 AM,22,6,36,0,0,993.84,0,CALM,Fair,10/2/2022
11:54 AM,24,7,34,6,0,993.52,0,VAR,Fair,10/2/2022
12:54 PM,26,6,29,17,0,993.19,0,NNE,Fair,10/2/2022
1:54 PM,26,5,26,17,0,992.2,0,N,Fair,10/2/2022
2:54 PM,26,6,27,0,0,992.2,0,,Fair,10/2/2022
3:54 PM,26,6,28,20,0,991.88,0,NNE,Fair,10/2/2022
4:54 PM,25,6,29,13,0,992.2,0,NE,Fair,10/2/2022
5:54 PM,21,6,39,11,0,992.2,0,NE,Fair,10/2/2022
6:54 PM,18,6,46,9,0,992.2,0,NE,Fair,10/2/2022
7:54 PM,17,7,53,13,0,992.53,0,ENE,Fair,10/2/2022
8:54 PM,16,7,54,11,0,992.53,0,E,Fair,10/2/2022
9:54 PM,16,7,55,11,0,992.86,0,E,Fair,10/2/2022
10:54 PM,14,7,62,9,0,992.86,0,E,Fair,10/2/2022
11:54 PM,14,7,62,13,0,992.86,0,ENE,Fair,10/3/2022
12:54 AM,13,8,69,13,0,992.53,0,ENE,Fair,10/3/2022
1:54 AM,13,8,69,11,0,992.53,0,E,Fair,10/3/2022
2:54 AM,12,8,75,13,0,992.53,0,ENE,Fair,10/3/2022
3:54 AM,12,8,77,15,0,992.86,0,ENE,Fair,10/3/2022
4:54 AM,12,8,80,11,0,992.86,0,E,Fair,10/3/2022
5:54 AM,11,8,83,11,0,993.19,0,E,Fair,10/3/2022
6:54 AM,12,9,80,9,0,993.84,0,E,Fair,10/3/2022
7:54 AM,15,9,69,15,0,993.84,0,ESE,Fair,10/3/2022
8:54 AM,18,9,58,11,0,994.17,0,ESE,Fair,10/3/2022
9:54 AM,21,10,51,6,0,994.5,0,VAR,Fair,10/3/2022
10:54 AM,23,10,44,9,0,993.84,0,VAR,Fair,10/3/2022
11:54 AM,24,9,38,9,0,993.19,0,ESE,Fair,10/3/2022
12:54 PM,24,9,37,0,0,992.53,0,CALM,Fair,10/3/2022
1:54 PM,26,8,31,11,0,991.55,0,ENE,Fair,10/3/2022
2:54 PM,27,7,29,9,0,990.89,0,ENE,Fair,10/3/2022
3:54 PM,26,6,28,11,0,990.57,0,ENE,Fair,10/3/2022
4:54 PM,24,7,34,17,0,990.57,0,ENE,Fair,10/3/2022
5:54 PM,21,6,38,9,0,990.57,0,ENE,Fair,10/3/2022
6:54 PM,19,6,42,7,0,990.89,0,ESE,Fair,10/3/2022
7:54 PM,16,6,50,11,0,990.89,0,E,Fair,10/3/2022
8:54 PM,15,5,51,11,0,990.89,0,E,Fair,10/3/2022
9:54 PM,14,5,55,11,0,991.22,0,E,Fair,10/3/2022
10:54 PM,13,4,57,7,0,991.22,0,E,Fair,10/3/2022
11:54 PM,12,4,61,6,0,991.22,0,ESE,Fair,10/4/2022
12:54 AM,12,4,59,11,0,990.89,0,ESE,Fair,10/4/2022
1:54 AM,12,4,59,11,0,990.89,0,ESE,Fair,10/4/2022
2:54 AM,11,4,61,11,0,990.57,0,ESE,Fair,10/4/2022
3:54 AM,11,4,63,11,0,990.24,0,ESE,Fair,10/4/2022
4:54 AM,11,4,66,7,0,990.57,0,ESE,Fair,10/4/2022
5:54 AM,10,4,68,9,0,990.57,0,E,Fair,10/4/2022
6:54 AM,11,5,68,9,0,991.22,0,E,Fair,10/4/2022
7:54 AM,14,6,57,7,0,991.55,0,ESE,Fair,10/4/2022
8:54 AM,17,7,50,11,0,991.88,0,SSE,Fair,10/4/2022
9:54 AM,21,7,40,13,0,991.55,0,SE,Fair,10/4/2022
10:54 AM,21,7,39,9,0,990.89,0,S,Fair,10/4/2022
11:54 AM,23,4,29,13,0,990.24,0,ESE,Fair,10/4/2022
12:54 PM,24,2,24,7,0,989.58,0,VAR,Fair,10/4/2022
1:54 PM,25,3,24,9,0,988.6,0,SSW,Fair,10/4/2022
2:54 PM,25,3,24,9,0,987.94,0,SE,Fair,10/4/2022
3:54 PM,25,2,23,9,0,987.61,0,SE,Fair,10/4/2022
4:54 PM,24,3,24,7,0,987.61,0,E,Fair,10/4/2022
5:54 PM,21,3,30,9,0,987.94,0,E,Fair,10/4/2022
6:54 PM,18,3,36,11,0,988.27,0,E,Fair,10/4/2022
7:54 PM,17,3,39,11,0,988.27,0,E,Fair,10/4/2022
8:54 PM,16,3,41,11,0,988.27,0,ESE,Fair,10/4/2022
9:54 PM,15,3,44,13,0,988.27,0,ESE,Fair,10/4/2022
10:54 PM,14,3,47,13,0,988.27,0,ESE,Fair,10/4/2022
11:54 PM,13,3,49,9,0,987.94,0,SE,Fair,10/5/2022
12:54 AM,13,3,51,9,0,987.94,0,SE,Fair,10/5/2022
1:54 AM,12,3,53,7,0,987.94,0,SSE,Fair,10/5/2022
2:54 AM,11,3,57,13,0,987.61,0,SE,Fair,10/5/2022
3:54 AM,10,3,61,9,0,987.61,0,SSE,Fair,10/5/2022
4:54 AM,11,3,61,9,0,987.94,0,SE,Fair,10/5/2022
5:54 AM,10,3,63,9,0,988.27,0,SE,Fair,10/5/2022
6:54 AM,11,4,63,7,0,988.27,0,SE,Fair,10/5/2022
7:54 AM,13,6,62,13,0,988.27,0,SSE,Fair,10/5/2022
8:54 AM,17,7,50,13,0,988.27,0,S,Fair,10/5/2022
9:54 AM,20,7,42,15,0,988.27,0,S,Fair,10/5/2022
10:54 AM,22,7,38,19,0,987.61,0,S,Fair,10/5/2022
11:54 AM,23,8,37,11,0,987.29,0,SSE,Mostly Cloudy,10/5/2022
12:54 PM,23,8,38,11,0,986.63,0,S,Cloudy,10/5/2022
1:54 PM,23,9,40,13,0,985.65,0,SSE,Partly Cloudy,10/5/2022
2:54 PM,25,8,33,13,0,984.99,0,S,Partly Cloudy,10/5/2022
3:54 PM,26,8,33,9,0,984.99,0,SSW,Fair,10/5/2022
4:54 PM,24,10,41,0,0,984.66,0,CALM,Cloudy,10/5/2022
5:54 PM,22,11,48,6,0,984.99,0,WNW,Cloudy,10/5/2022
6:54 PM,20,11,55,13,0,984.66,0,SSE,Cloudy,10/5/2022
7:54 PM,19,11,59,7,0,984.99,0,S,Fair,10/5/2022
8:54 PM,19,10,56,6,0,984.99,0,SSW,Partly Cloudy,10/5/2022
9:54 PM,18,11,63,6,0,985.32,0,SW,Cloudy,10/5/2022
10:54 PM,19,11,59,9,0,985.32,0,WNW,Mostly Cloudy,10/5/2022
11:54 PM,17,11,65,13,0,985.32,0,WNW,Fair,10/6/2022
12:54 AM,16,11,72,11,0,985.32,0,WNW,Fair,10/6/2022
1:54 AM,15,11,75,11,0,985.65,0,WNW,Fair,10/6/2022
2:54 AM,13,11,84,11,0,985.65,0,WNW,Fair,10/6/2022
3:54 AM,13,11,86,9,0,985.97,0,WNW,Fair,10/6/2022
4:54 AM,13,11,86,11,0,986.3,0,W,Fair,10/6/2022
5:54 AM,12,10,86,9,0,986.63,0,W,Fair,10/6/2022
6:54 AM,13,11,84,11,0,987.29,0,WNW,Fair,10/6/2022
7:54 AM,16,12,78,13,0,987.61,0,WNW,Fair,10/6/2022
8:54 AM,19,12,61,17,0,987.94,0,NW,Fair,10/6/2022
9:54 AM,22,12,55,15,26,988.27,0,WNW,Fair,10/6/2022
10:54 AM,24,12,48,19,30,988.27,0,NW,Fair,10/6/2022
11:54 AM,25,12,43,22,0,987.94,0,NW,Fair,10/6/2022
12:54 PM,26,12,40,19,0,987.61,0,NNW,Partly Cloudy,10/6/2022
1:54 PM,27,11,38,22,30,986.96,0,NW,Fair,10/6/2022
2:54 PM,27,11,36,13,28,986.96,0,NW,Fair,10/6/2022
3:54 PM,27,11,35,17,0,987.29,0,NW,Fair,10/6/2022
4:54 PM,26,11,39,17,0,987.29,0,NW,Fair,10/6/2022
5:54 PM,23,11,46,7,0,987.61,0,NW,Fair,10/6/2022
6:54 PM,23,11,46,7,0,987.94,0,W,Mostly Cloudy,10/6/2022
7:32 PM,22,12,55,30,43,988.93,0,N,Partly Cloudy,10/6/2022
7:54 PM,20,13,65,31,48,989.58,0,NNE,Fair,10/6/2022
8:54 PM,18,12,70,20,0,990.57,0,NNE,Fair,10/6/2022
9:54 PM,16,11,72,11,0,991.22,0,NNE,Fair,10/6/2022
10:54 PM,16,11,72,22,0,992.2,0,NNE,Fair,10/6/2022
11:54 PM,15,9,67,15,0,992.53,0,N,Mostly Cloudy,10/7/2022
12:17 AM,14,8,69,11,0,992.53,0,N,Partly Cloudy,10/7/2022
12:54 AM,13,8,74,13,0,992.86,0,N,Partly Cloudy,10/7/2022
1:54 AM,12,7,74,15,0,992.86,0,N,Fair,10/7/2022
2:54 AM,11,6,74,15,0,993.19,0,N,Fair,10/7/2022
3:54 AM,9,6,77,19,0,993.84,0,N,Fair,10/7/2022
4:54 AM,8,5,80,15,0,994.5,0,N,Fair,10/7/2022
5:54 AM,8,4,79,13,0,995.16,0,N,Fair,10/7/2022
6:54 AM,8,4,77,15,0,995.81,0,N,Fair,10/7/2022
7:54 AM,10,4,68,17,0,997.12,0,N,Fair,10/7/2022
8:54 AM,12,5,64,17,0,997.12,0,N,Fair,10/7/2022
9:54 AM,13,6,60,13,0,997.12,0,N,Fair,10/7/2022
10:54 AM,15,6,53,13,0,997.45,0,N,Fair,10/7/2022
11:54 AM,16,5,48,24,31,997.12,0,NNW,Fair,10/7/2022
12:54 PM,16,4,46,13,0,996.47,0,N,Partly Cloudy,10/7/2022
1:54 PM,16,3,42,17,0,996.14,0,N,Fair,10/7/2022
2:54 PM,17,2,37,19,0,995.81,0,NW,Fair,10/7/2022
3:54 PM,17,3,38,22,0,995.81,0,N,Fair,10/7/2022
4:54 PM,16,2,41,20,0,996.14,0,N,Fair,10/7/2022
5:54 PM,12,2,51,11,0,996.47,0,NNE,Fair,10/7/2022
6:54 PM,10,2,59,13,0,997.12,0,NNE,Fair,10/7/2022
7:54 PM,9,2,63,11,0,997.45,0,N,Fair,10/7/2022
8:54 PM,8,2,68,9,0,998.11,0,NNE,Fair,10/7/2022
9:54 PM,7,2,71,11,0,998.11,0,NNE,Fair,10/7/2022
10:54 PM,6,1,71,11,0,998.43,0,NNE,Fair,10/7/2022
11:54 PM,6,1,73,9,0,998.11,0,NNE,Fair,10/8/2022
12:54 AM,5,1,73,9,0,998.43,0,NNE,Fair,10/8/2022
1:54 AM,4,1,77,7,0,998.43,0,NNE,Fair,10/8/2022
2:54 AM,5,1,73,6,0,998.43,0,NNE,Fair,10/8/2022
3:54 AM,3,0,79,6,0,998.43,0,N,Fair,10/8/2022
4:54 AM,3,0,82,6,0,999.09,0,NW,Fair,10/8/2022
5:54 AM,2,0,86,0,0,999.09,0,CALM,Fair,10/8/2022
6:54 AM,2,1,89,0,0,999.42,0,CALM,Fair,10/8/2022
7:54 AM,8,2,68,0,0,999.75,0,CALM,Fair,10/8/2022
8:54 AM,12,1,48,6,0,999.75,0,SSE,Fair,10/8/2022
9:54 AM,14,-1,36,9,0,999.75,0,NW,Fair,10/8/2022
10:54 AM,14,-1,35,0,0,999.09,0,CALM,Fair,10/8/2022
11:54 AM,16,-2,31,15,0,998.43,0,WSW,Fair,10/8/2022
12:54 PM,17,-2,29,11,0,997.12,0,VAR,Fair,10/8/2022
1:54 PM,17,-2,28,7,0,995.48,0,VAR,Fair,10/8/2022
2:54 PM,18,-2,26,17,28,994.83,0,W,Fair,10/8/2022
3:54 PM,18,-2,26,13,0,994.17,0,NW,Fair,10/8/2022
4:54 PM,17,-2,28,9,0,993.52,0,WSW,Fair,10/8/2022
5:54 PM,14,-2,32,0,0,993.19,0,CALM,Fair,10/8/2022
6:54 PM,12,-2,38,0,0,993.52,0,CALM,Fair,10/8/2022
7:54 PM,11,-2,41,0,0,993.52,0,CALM,Fair,10/8/2022
8:54 PM,10,-1,46,6,0,993.52,0,SSW,Fair,10/8/2022
9:54 PM,8,-1,52,0,0,993.52,0,CALM,Fair,10/8/2022
10:54 PM,10,-1,48,0,0,993.52,0,CALM,Fair,10/8/2022
11:54 PM,7,-1,58,7,0,993.19,0,SSW,Fair,10/9/2022
12:54 AM,7,0,63,7,0,992.86,0,SSW,Fair,10/9/2022
1:54 AM,4,0,73,11,0,992.2,0,S,Fair,10/9/2022
2:54 AM,4,0,73,11,0,991.55,0,S,Fair,10/9/2022
3:54 AM,5,1,73,9,0,991.55,0,S,Fair,10/9/2022
4:54 AM,4,1,77,11,0,991.88,0,S,Fair,10/9/2022
5:54 AM,4,2,86,9,0,991.88,0,S,Fair,10/9/2022
6:54 AM,5,3,89,9,0,992.2,0,S,Fair,10/9/2022
7:54 AM,11,4,66,15,0,992.53,0,SSW,Fair,10/9/2022
8:54 AM,15,2,41,19,0,992.53,0,SW,Fair,10/9/2022
9:54 AM,18,2,34,19,0,992.53,0,SW,Fair,10/9/2022
10:54 AM,22,3,30,24,0,991.88,0,SW,Fair,10/9/2022
11:54 AM,23,3,27,15,37,990.89,0,WSW,Fair,10/9/2022
12:54 PM,23,2,25,13,37,989.91,0,WSW,Fair,10/9/2022
1:54 PM,24,2,23,17,37,988.93,0,W,Fair,10/9/2022
2:54 PM,24,3,26,19,33,988.6,0,W,Fair,10/9/2022
3:54 PM,24,2,24,17,0,988.27,0,WSW,Fair,10/9/2022
4:54 PM,23,3,27,13,0,988.27,0,W,Fair,10/9/2022
5:54 PM,19,3,34,7,0,988.27,0,SW,Fair,10/9/2022
6:54 PM,18,3,37,9,0,988.27,0,SSW,Fair,10/9/2022
7:54 PM,16,4,46,7,0,988.6,0,S,Fair,10/9/2022
8:54 PM,14,4,51,7,0,988.6,0,S,Fair,10/9/2022
9:54 PM,13,4,55,11,0,988.93,0,S,Fair,10/9/2022
10:54 PM,13,5,59,11,0,988.6,0,SSW,Fair,10/9/2022
11:54 PM,13,6,60,11,0,988.6,0,S,Fair,10/10/2022
12:54 AM,12,6,66,11,0,988.6,0,S,Fair,10/10/2022
1:54 AM,12,6,66,11,0,988.6,0,S,Fair,10/10/2022
2:54 AM,11,6,71,9,0,988.27,0,S,Fair,10/10/2022
3:54 AM,11,6,71,9,0,988.6,0,S,Fair,10/10/2022
4:54 AM,11,7,77,9,0,988.93,0,SSE,Fair,10/10/2022
5:54 AM,10,7,80,11,0,989.25,0,S,Fair,10/10/2022
6:19 AM,10,7,80,9,0,989.25,0,S,Fair,10/10/2022
6:54 AM,11,7,77,7,0,989.58,0,S,Fair,10/10/2022
7:54 AM,14,9,72,11,0,990.24,0,S,Fair,10/10/2022
8:54 AM,19,11,59,6,0,990.24,0,SSW,Fair,10/10/2022
9:54 AM,22,12,51,6,0,990.24,0,VAR,Fair,10/10/2022
10:54 AM,24,11,42,9,0,989.58,0,SSE,Fair,10/10/2022
11:54 AM,26,11,39,0,0,988.93,0,CALM,Fair,10/10/2022
12:54 PM,27,12,38,11,0,987.94,0,S,Fair,10/10/2022
1:54 PM,27,13,41,15,30,987.29,0,S,Fair,10/10/2022
2:54 PM,29,12,35,20,30,986.63,0,SSW,Mostly Cloudy,10/10/2022
3:54 PM,28,11,35,19,0,986.3,0,SW,Fair,10/10/2022
4:54 PM,26,12,42,15,0,985.97,0,SSW,Fair,10/10/2022
5:54 PM,23,12,51,9,0,985.97,0,S,Fair,10/10/2022
6:54 PM,22,12,55,9,0,985.97,0,S,Partly Cloudy,10/10/2022
7:54 PM,21,12,57,9,0,985.97,0,SSE,Fair,10/10/2022
8:54 PM,20,12,61,13,0,986.3,0,S,Fair,10/10/2022
9:54 PM,19,13,66,11,0,986.63,0,S,Fair,10/10/2022
10:54 PM,18,13,70,9,0,986.3,0,S,Fair,10/10/2022
11:54 PM,17,13,75,9,0,986.3,0,SSE,Partly Cloudy,10/11/2022
12:54 AM,18,13,75,11,0,985.97,0,SSE,Cloudy,10/11/2022
1:54 AM,18,13,75,7,0,985.65,0,SE,Cloudy,10/11/2022
2:54 AM,18,14,75,15,0,985.32,0,SSE,Cloudy,10/11/2022
3:54 AM,18,14,78,17,0,985.32,0,S,Light Rain,10/11/2022
4:54 AM,18,15,84,15,0,986.96,1,SSW,Rain,10/11/2022
5:54 AM,17,16,90,13,0,986.96,2.3,SSW,Rain,10/11/2022
6:54 AM,18,16,90,13,0,986.63,3.6,SW,Rain,10/11/2022
7:54 AM,17,16,93,9,0,986.3,1,SE,Cloudy,10/11/2022
8:54 AM,18,17,93,13,0,986.63,0.5,SSE,Cloudy,10/11/2022
9:51 AM,18,17,94,19,0,986.63,1.3,SSE,Rain,10/11/2022
9:54 AM,18,17,93,17,0,986.63,1.5,SSE,Rain,10/11/2022
10:34 AM,18,17,93,19,0,985.65,1.5,SE,Cloudy,10/11/2022
10:54 AM,18,17,93,19,0,985.97,1.8,SSE,Heavy Rain,10/11/2022
11:06 AM,18,16,88,22,0,985.32,0,SSE,Heavy Rain,10/11/2022
11:54 AM,18,16,87,28,0,984.66,4.8,SSE,Light Rain,10/11/2022
12:54 PM,19,17,87,22,0,983.35,0,S,Cloudy,10/11/2022
1:54 PM,20,17,81,22,0,983.02,0,S,Cloudy,10/11/2022
2:54 PM,19,17,84,24,37,982.7,0,S,Light Rain,10/11/2022
3:54 PM,19,17,87,22,0,982.37,1,SSW,Light Rain,10/11/2022
4:54 PM,19,16,84,19,0,981.71,0.8,S,Light Rain,10/11/2022
5:54 PM,18,16,87,19,0,981.38,0,S,Mostly Cloudy,10/11/2022
6:54 PM,18,17,90,15,0,981.06,0,SSE,Mostly Cloudy,10/11/2022
7:54 PM,18,16,87,17,0,980.73,0,SSE,Fair,10/11/2022
8:54 PM,18,16,84,17,0,980.73,0,S,Cloudy,10/11/2022
9:54 PM,18,16,84,15,0,980.4,0,S,Mostly Cloudy,10/11/2022
10:54 PM,18,15,81,19,0,979.74,0,S,Mostly Cloudy,10/11/2022
11:54 PM,17,14,81,17,0,979.42,0,S,Fair,10/12/2022
12:54 AM,17,13,80,17,0,978.11,0,S,Fair,10/12/2022
1:54 AM,17,13,75,15,0,977.78,0,S,Partly Cloudy,10/12/2022
2:54 AM,17,13,78,17,0,977.12,0,S,Fair,10/12/2022
3:54 AM,17,13,78,17,0,976.47,0,S,Fair,10/12/2022
4:54 AM,17,13,78,17,0,976.14,0,S,Fair,10/12/2022
5:27 AM,18,13,72,26,43,978.76,0,WNW,Light Rain with Thunder,10/12/2022
5:54 AM,17,13,80,13,0,978.43,2,WNW,T-Storm,10/12/2022
6:36 AM,16,14,90,11,0,978.11,1.3,S,Light Rain,10/12/2022
6:54 AM,16,14,93,15,0,978.43,1.5,S,Cloudy,10/12/2022
7:54 AM,16,14,90,22,0,975.81,0.8,SSE,Light Rain,10/12/2022
8:54 AM,17,15,87,19,0,977.45,0.3,WNW,Partly Cloudy,10/12/2022
9:54 AM,17,14,84,26,37,978.76,0,WNW,Mostly Cloudy,10/12/2022
10:54 AM,17,14,81,17,0,978.76,0,W,Cloudy,10/12/2022
11:34 AM,19,14,73,19,0,978.76,0,WNW,Mostly Cloudy,10/12/2022
11:54 AM,19,13,70,20,0,978.76,0,NW,Mostly Cloudy,10/12/2022
12:54 PM,21,12,57,20,0,978.43,0,WNW,Mostly Cloudy,10/12/2022
1:54 PM,21,8,45,28,41,978.43,0,WNW,Fair,10/12/2022
2:54 PM,22,7,39,15,35,978.43,0,W,Fair,10/12/2022
3:54 PM,22,5,34,24,35,978.43,0,W,Fair,10/12/2022
4:54 PM,21,3,31,19,0,978.43,0,W,Fair,10/12/2022
5:54 PM,17,3,38,13,0,978.76,0,W,Fair,10/12/2022
6:54 PM,16,3,42,15,0,979.09,0,SW,Fair,10/12/2022
7:54 PM,17,3,41,15,0,979.42,0,W,Cloudy,10/12/2022
8:16 PM,17,4,44,30,44,981.06,0,NNW,Cloudy,10/12/2022
8:54 PM,15,4,48,39,61,982.04,0,NNW,Mostly Cloudy / Windy,10/12/2022
9:54 PM,12,5,62,9,0,982.04,0,NW,Mostly Cloudy,10/12/2022
10:54 PM,11,5,66,11,0,982.37,0,W,Fair,10/12/2022
11:54 PM,10,4,68,11,0,982.04,0,W,Fair,10/13/2022
12:54 AM,9,4,69,11,0,981.71,0,W,Fair,10/13/2022
1:54 AM,9,3,66,13,0,981.38,0,WSW,Fair,10/13/2022
2:54 AM,9,2,59,19,0,980.73,0,W,Fair,10/13/2022
3:54 AM,9,1,58,17,0,980.73,0,WSW,Fair,10/13/2022
4:54 AM,9,1,58,19,0,980.07,0,W,Fair,10/13/2022
5:54 AM,9,1,54,19,0,980.4,0,W,Fair,10/13/2022
6:54 AM,9,1,54,19,0,980.73,0,W,Fair,10/13/2022
7:54 AM,12,1,47,24,0,980.73,0,W,Fair,10/13/2022
8:54 AM,14,1,40,26,0,980.73,0,W,Fair,10/13/2022
9:54 AM,16,-1,33,30,50,980.4,0,WNW,Fair,10/13/2022
10:54 AM,17,0,31,28,52,980.07,0,W,Fair,10/13/2022
11:54 AM,17,-2,27,33,69,979.74,0,W,Fair / Windy,10/13/2022
12:54 PM,18,-2,26,41,65,979.09,0,WNW,Fair / Windy,10/13/2022
1:54 PM,18,-3,25,41,56,978.76,0,W,Fair / Windy,10/13/2022
2:54 PM,18,-4,23,35,61,978.43,0,W,Fair / Windy,10/13/2022
3:54 PM,17,-4,23,33,56,978.76,0,WNW,Fair / Windy,10/13/2022
4:54 PM,16,-4,24,24,43,978.76,0,WNW,Fair,10/13/2022
5:54 PM,13,-3,34,11,0,978.76,0,WNW,Fair,10/13/2022
6:54 PM,12,-3,35,9,0,979.42,0,WNW,Fair,10/13/2022
7:54 PM,11,-3,39,9,0,979.42,0,W,Fair,10/13/2022
8:54 PM,8,-3,47,11,0,979.42,0,SW,Fair,10/13/2022
9:54 PM,7,-3,51,13,0,979.42,0,SW,Fair,10/13/2022
10:54 PM,7,-3,48,15,0,978.76,0,SW,Fair,10/13/2022
11:54 PM,8,-4,42,13,0,978.76,0,WSW,Fair,10/14/2022
12:54 AM,7,-4,44,11,0,978.43,0,WSW,Fair,10/14/2022
1:54 AM,7,-4,45,9,0,978.43,0,SW,Fair,10/14/2022
2:54 AM,6,-4,51,11,0,977.78,0,SW,Fair,10/14/2022
3:54 AM,4,-3,60,13,0,977.45,0,SSW,Fair,10/14/2022
4:54 AM,3,-3,65,11,0,977.45,0,SSW,Fair,10/14/2022
5:54 AM,2,-2,73,11,0,977.45,0,S,Fair,10/14/2022
6:54 AM,3,-2,73,11,0,977.12,0,S,Fair,10/14/2022
7:54 AM,9,1,56,20,0,977.12,0,SW,Fair,10/14/2022
8:54 AM,12,-1,40,22,37,977.12,0,WSW,Fair,10/14/2022
9:54 AM,17,-1,30,20,33,976.79,0,W,Fair,10/14/2022
10:54 AM,19,-1,25,24,0,975.81,0,WSW,Fair,10/14/2022
11:54 AM,21,-1,24,26,43,975.15,0,W,Fair,10/14/2022
12:54 PM,21,-1,24,39,54,974.17,0,WSW,Fair / Windy,10/14/2022
1:54 PM,22,0,23,39,50,972.86,0,SW,Fair / Windy,10/14/2022
2:54 PM,22,0,24,28,44,972.53,0,WSW,Mostly Cloudy,10/14/2022
3:54 PM,22,0,24,19,0,972.53,0,WSW,Cloudy,10/14/2022
4:54 PM,21,3,30,37,67,973.51,0,W,Cloudy / Windy,10/14/2022
5:54 PM,20,4,36,17,0,974.17,0,W,Light Rain,10/14/2022
6:54 PM,19,4,37,13,0,974.5,0,W,Mostly Cloudy,10/14/2022
7:26 PM,16,6,50,22,0,975.48,0,N,Fair,10/14/2022
7:54 PM,15,6,53,19,0,976.14,0,NNW,Fair,10/14/2022
8:54 PM,13,6,60,19,0,977.78,0,NNW,Fair,10/14/2022
9:54 PM,13,6,62,24,41,979.09,0,NNW,Fair,10/14/2022
10:54 PM,9,5,77,11,0,980.07,0,NNE,Fair,10/14/2022
11:54 PM,8,2,68,9,0,980.73,0,NNW,Fair,10/15/2022
12:54 AM,7,1,65,7,0,981.38,0,NW,Fair,10/15/2022
1:54 AM,7,1,65,0,0,981.38,0,CALM,Fair,10/15/2022
2:54 AM,5,1,76,7,0,982.37,0,W,Fair,10/15/2022
3:54 AM,5,1,76,7,0,982.7,0,WNW,Fair,10/15/2022
4:54 AM,4,2,83,6,0,983.02,0,W,Fair,10/15/2022
5:54 AM,4,1,79,7,0,983.68,0,W,Fair,10/15/2022
6:54 AM,4,1,79,0,0,984.01,0,CALM,Fair,10/15/2022
7:54 AM,8,3,71,0,0,984.99,0,CALM,Fair,10/15/2022
8:54 AM,11,2,54,6,0,985.65,0,WSW,Fair,10/15/2022
9:54 AM,13,0,42,0,0,985.65,0,CALM,Fair,10/15/2022
10:54 AM,16,-2,31,0,0,984.99,0,CALM,Fair,10/15/2022
11:54 AM,17,-2,28,11,0,984.99,0,W,Fair,10/15/2022
12:54 PM,18,-1,27,15,0,984.01,0,SSW,Fair,10/15/2022
1:54 PM,19,-1,25,9,0,983.35,0,VAR,Fair,10/15/2022
2:54 PM,19,-2,24,13,0,983.02,0,S,Fair,10/15/2022
3:54 PM,18,0,29,11,0,983.35,0,S,Fair,10/15/2022
4:54 PM,17,1,34,9,0,983.35,0,S,Fair,10/15/2022
5:54 PM,17,1,34,0,0,983.35,0,CALM,Fair,10/15/2022
6:54 PM,15,2,41,6,0,983.68,0,SSW,Fair,10/15/2022
7:54 PM,15,1,38,7,0,983.68,0,SW,Fair,10/15/2022
8:54 PM,12,2,51,6,0,983.68,0,SW,Fair,10/15/2022
9:54 PM,12,2,50,11,0,984.34,0,SW,Fair,10/15/2022
10:54 PM,13,2,45,6,0,984.01,0,SW,Fair,10/15/2022
11:54 PM,13,1,45,6,0,983.68,0,SSW,Fair,10/16/2022
12:54 AM,11,2,53,13,0,984.34,0,SW,Fair,10/16/2022
1:54 AM,12,2,50,11,0,984.34,0,SW,Fair,10/16/2022
2:54 AM,10,2,59,9,0,984.34,0,NW,Fair,10/16/2022
3:54 AM,9,2,61,7,0,984.34,0,NW,Fair,10/16/2022
