timestamp,id,Temperature (degC),Humidity (%),Wind Speed (m/s),Wind Direction (deg),Pressure (hPa),PeopleCount(p),PeoplePerArea(p/m2),LightingPower(W),LightingPowerIntensity(W/m2),EquipmentLoad(W),EquipmentPowerIntensity(W/m2),VentilationRate (m3/s),ACH,CarbonEmissions(lb-co2/h),CarbonEmissions(kg-co2/h)
2022-10-27 06:45:00,7570,8.349,72.805,1.015,72.766,987.63,0.0,0.0,0.0,0.0,75.642,0.289,0.112,0.535,1.961,0.889493912
2022-10-27 06:50:00,7571,9.462,84.772,0.834,75.386,1156.605,0.0,0.0,0.0,0.0,78.96,0.279,0.117,0.442,1.802,0.817372784
2022-10-27 06:55:00,7572,8.411,90.324,1.038,74.518,1061.615,0.0,0.0,0.0,0.0,59.128,0.261,0.147,0.624,1.657,0.751601944
2022-10-27 07:00:00,7573,6.78,73.0,3.0,87.0,1023.0,0.0,0.0,0.0,0.0,77.4,0.299,0.13,0.496,1.762,0.799229104
2022-10-27 07:05:00,7574,11.465,63.357,1.116,69.252,1219.335,4.993,0.021,291.554,0.934,79.749,0.317,0.207,0.901,1.974,0.895390608
2022-10-27 07:10:00,7575,8.422,61.816,0.935,63.959,942.16,4.395,0.017,338.564,1.177,69.507,0.329,0.222,0.838,1.897,0.860464024
2022-10-27 07:15:00,7576,11.695,73.649,0.922,71.599,901.27,4.521,0.018,326.596,1.134,98.555,0.29,0.157,0.705,1.52,0.68945984
2022-10-27 07:20:00,7577,11.972,77.274,1.164,80.623,1151.187,5.104,0.019,256.244,1.102,84.647,0.338,0.195,0.788,1.673,0.7588594160000001
2022-10-27 07:25:00,7578,9.61,78.914,1.037,84.749,979.116,5.111,0.021,308.092,1.236,85.319,0.295,0.188,0.836,1.959,0.888586728
2022-10-27 07:30:00,7579,10.467,78.615,1.021,63.698,1165.268,4.839,0.018,274.289,1.141,72.406,0.287,0.212,0.761,1.617,0.733458264
2022-10-27 07:35:00,7580,12.895,62.13,1.083,74.731,975.856,5.594,0.022,328.366,1.215,75.887,0.281,0.198,0.787,1.916,0.869082272
2022-10-27 07:40:00,7581,9.119,66.614,1.096,90.69,1080.655,3.991,0.02,317.179,1.135,87.204,0.325,0.204,0.934,2.033,0.9221525359999999
2022-10-27 07:45:00,7582,11.38,68.615,1.132,71.787,962.09,5.916,0.018,348.929,1.208,83.535,0.309,0.203,0.779,1.311,0.594659112
2022-10-27 07:50:00,7583,12.803,77.495,1.016,79.885,1065.084,4.285,0.018,238.339,0.935,94.507,0.302,0.208,0.834,1.942,0.880875664
2022-10-27 07:55:00,7584,11.341,72.244,1.033,77.769,1127.397,4.824,0.023,290.623,1.278,89.326,0.312,0.154,0.655,1.99,0.90264808
2022-10-27 08:00:00,7585,9.28,64.0,6.0,104.0,1024.0,6.0,0.023,300.0,1.16,83.4,0.322,0.215,0.819,1.945,0.88223644
2022-10-27 08:05:00,7586,15.893,46.073,2.737,94.335,1162.526,3.862,0.016,301.986,0.991,89.959,0.291,0.172,0.637,1.968,0.892669056
2022-10-27 08:10:00,7587,15.969,55.982,3.425,88.203,858.303,3.503,0.017,306.489,1.228,82.469,0.313,0.165,0.775,1.844,0.836423648
2022-10-27 08:15:00,7588,13.85,48.512,2.911,58.241,1139.306,4.381,0.016,334.71,1.132,78.815,0.329,0.174,0.694,1.645,0.74615884
2022-10-27 08:20:00,7589,15.41,52.159,2.667,90.151,994.545,4.428,0.013,230.797,1.177,73.473,0.286,0.216,0.731,2.114,0.958893488
2022-10-27 08:25:00,7590,14.183,57.633,3.035,95.789,1205.554,3.582,0.018,282.814,1.175,82.676,0.326,0.203,0.659,2.152,0.9761299840000001
2022-10-27 08:30:00,7591,14.16,55.81,2.914,78.084,1067.306,4.029,0.016,251.09,1.202,70.753,0.362,0.201,0.758,2.051,0.9303171920000001
2022-10-27 08:35:00,7592,11.696,49.846,3.51,105.677,872.46,4.458,0.016,312.937,1.003,84.422,0.299,0.198,0.649,1.76,0.79832192
2022-10-27 08:40:00,7593,15.146,57.713,2.855,83.617,1033.137,4.055,0.012,280.616,1.227,64.755,0.237,0.172,0.877,1.922,0.871803824
2022-10-27 08:45:00,7594,14.916,64.872,2.757,83.339,952.165,4.209,0.013,268.263,1.19,86.579,0.309,0.212,0.687,1.664,0.754777088
2022-10-27 08:50:00,7595,16.242,55.221,2.958,94.652,959.494,4.343,0.017,328.284,0.938,74.23,0.283,0.193,0.713,2.103,0.9539039760000001
2022-10-27 08:55:00,7596,17.036,57.611,2.862,76.724,811.789,5.344,0.015,315.362,1.243,78.506,0.364,0.192,0.791,1.847,0.837784424
2022-10-27 09:00:00,7597,10.61,58.0,8.0,110.0,1024.0,14.0,0.054,600.0,2.32,91.4,0.353,0.328,1.25,2.088,0.947100096
2022-10-27 09:05:00,7598,17.725,39.325,3.025,69.241,1103.15,0.0,0.0,0.0,0.0,66.763,0.315,0.131,0.428,1.862,0.8445883040000001
2022-10-27 09:10:00,7599,17.419,44.648,3.476,68.64,1165.856,0.0,0.0,0.0,0.0,84.127,0.301,0.117,0.507,1.662,0.753869904
2022-10-27 09:15:00,7600,19.038,40.665,3.394,70.391,1157.651,0.0,0.0,0.0,0.0,71.951,0.297,0.12,0.405,1.862,0.8445883040000001
2022-10-27 09:20:00,7601,18.519,46.294,3.224,68.672,1071.232,0.0,0.0,0.0,0.0,69.579,0.263,0.133,0.469,1.726,0.7828997919999999
2022-10-27 09:25:00,7602,13.452,47.83,2.909,61.843,984.777,0.0,0.0,0.0,0.0,78.946,0.235,0.14,0.476,1.642,0.7447980639999999
2022-10-27 09:30:00,7603,16.265,50.412,2.747,57.307,1123.759,0.0,0.0,0.0,0.0,87.252,0.279,0.12,0.367,1.842,0.835516464
2022-10-27 09:35:00,7604,19.979,40.107,2.897,47.682,953.677,0.0,0.0,0.0,0.0,81.053,0.298,0.135,0.495,1.774,0.804672208
2022-10-27 09:40:00,7605,17.092,42.167,3.129,67.937,1061.389,0.0,0.0,0.0,0.0,85.235,0.345,0.157,0.35,1.887,0.855928104
2022-10-27 09:45:00,7606,19.33,45.145,2.884,58.541,1092.863,0.0,0.0,0.0,0.0,75.007,0.324,0.121,0.601,1.7,0.7711064
2022-10-27 09:50:00,7607,15.973,40.415,2.542,69.681,1128.459,0.0,0.0,0.0,0.0,91.386,0.312,0.12,0.496,1.64,0.7438908799999999
2022-10-27 09:55:00,7608,15.773,46.073,3.312,74.587,1035.801,0.0,0.0,0.0,0.0,64.169,0.286,0.134,0.568,1.874,0.850031408
2022-10-27 10:00:00,7609,11.95,52.0,7.0,105.0,1024.0,44.0,0.17,900.0,3.48,121.4,0.469,0.751,2.865,2.393,1.0854456559999999
2022-10-27 10:05:00,7610,19.48,44.401,4.319,56.444,1168.874,0.0,0.0,0.0,0.0,82.565,0.272,0.157,0.611,1.879,0.852299368
2022-10-27 10:10:00,7611,17.86,46.221,4.413,66.747,1173.192,0.0,0.0,0.0,0.0,81.174,0.375,0.119,0.531,1.836,0.832794912
2022-10-27 10:15:00,7612,18.685,37.632,3.669,63.795,1006.512,0.0,0.0,0.0,0.0,69.235,0.311,0.126,0.543,1.901,0.862278392
2022-10-27 10:20:00,7613,20.713,42.556,4.201,49.193,978.161,0.0,0.0,0.0,0.0,73.311,0.298,0.134,0.555,1.586,0.719396912
2022-10-27 10:25:00,7614,16.687,32.683,4.715,61.808,975.232,0.0,0.0,0.0,0.0,75.286,0.296,0.139,0.463,1.717,0.7788174640000001
2022-10-27 10:30:00,7615,16.765,43.282,3.383,66.45,1257.421,0.0,0.0,0.0,0.0,69.613,0.288,0.146,0.457,1.67,0.75749864
2022-10-27 10:35:00,7616,19.816,38.492,3.812,59.281,1059.979,0.0,0.0,0.0,0.0,63.023,0.329,0.107,0.442,1.881,0.853206552
2022-10-27 10:40:00,7617,18.06,33.76,3.914,60.11,865.728,0.0,0.0,0.0,0.0,66.363,0.277,0.118,0.392,1.923,0.8722574160000001
2022-10-27 10:45:00,7618,17.043,39.549,4.136,69.097,998.545,0.0,0.0,0.0,0.0,61.61,0.268,0.121,0.476,1.897,0.860464024
2022-10-27 10:50:00,7619,21.132,41.411,4.462,62.023,1066.126,0.0,0.0,0.0,0.0,70.935,0.306,0.165,0.542,1.731,0.785167752
2022-10-27 10:55:00,7620,19.927,41.259,3.278,60.357,972.558,0.0,0.0,0.0,0.0,75.039,0.297,0.138,0.584,1.864,0.8454954880000001
2022-10-27 11:00:00,7621,13.89,42.0,6.0,101.0,1023.0,43.0,0.166,900.0,3.48,120.4,0.465,0.737,2.811,2.389,1.0836312879999999
2022-10-27 11:05:00,7622,21.346,41.075,5.66,89.165,1055.505,0.0,0.0,0.0,0.0,73.346,0.355,0.135,0.488,1.455,0.65997636
2022-10-27 11:10:00,7623,19.702,38.15,5.762,93.415,1115.639,0.0,0.0,0.0,0.0,67.141,0.328,0.124,0.549,1.76,0.79832192
2022-10-27 11:15:00,7624,20.873,38.393,5.334,74.897,817.079,0.0,0.0,0.0,0.0,86.629,0.248,0.134,0.503,1.717,0.7788174640000001
2022-10-27 11:20:00,7625,21.627,32.993,4.834,79.044,1170.208,0.0,0.0,0.0,0.0,86.985,0.265,0.125,0.548,1.774,0.804672208
2022-10-27 11:25:00,7626,22.116,37.104,5.199,81.593,1019.495,0.0,0.0,0.0,0.0,74.686,0.326,0.131,0.492,1.803,0.817826376
2022-10-27 11:30:00,7627,21.192,36.117,5.327,75.369,1106.921,0.0,0.0,0.0,0.0,77.149,0.294,0.128,0.49,1.767,0.801497064
2022-10-27 11:35:00,7628,17.422,34.863,5.863,78.406,959.08,0.0,0.0,0.0,0.0,77.658,0.243,0.141,0.488,1.575,0.7144074
2022-10-27 11:40:00,7629,23.267,36.007,4.586,95.76,921.615,0.0,0.0,0.0,0.0,74.358,0.272,0.145,0.467,1.768,0.801950656
2022-10-27 11:45:00,7630,20.461,29.896,5.351,86.597,1036.791,0.0,0.0,0.0,0.0,77.298,0.331,0.12,0.473,1.705,0.77337436
2022-10-27 11:50:00,7631,21.544,36.854,4.215,73.802,1110.198,0.0,0.0,0.0,0.0,63.983,0.295,0.141,0.558,1.697,0.769745624
2022-10-27 11:55:00,7632,21.412,30.626,4.732,81.608,1096.691,0.0,0.0,0.0,0.0,75.205,0.319,0.122,0.482,2.107,0.9557183440000001
2022-10-27 12:00:00,7633,15.39,37.0,7.0,94.0,1022.0,44.0,0.17,900.0,3.48,121.4,0.469,0.751,2.865,2.393,1.0854456559999999
2022-10-27 12:05:00,7634,24.977,32.406,4.879,65.166,1030.768,0.0,0.0,0.0,0.0,99.145,0.319,0.152,0.47,1.961,0.889493912
2022-10-27 12:10:00,7635,19.382,35.696,3.903,71.113,915.165,0.0,0.0,0.0,0.0,77.765,0.322,0.142,0.529,1.632,0.7402621439999999
2022-10-27 12:15:00,7636,23.253,33.735,4.443,67.982,992.365,0.0,0.0,0.0,0.0,75.9,0.274,0.141,0.453,1.742,0.790157264
2022-10-27 12:20:00,7637,26.266,33.762,3.627,60.27,879.126,0.0,0.0,0.0,0.0,85.237,0.312,0.141,0.446,1.626,0.737540592
2022-10-27 12:25:00,7638,16.252,34.804,3.747,69.131,1042.47,0.0,0.0,0.0,0.0,91.412,0.309,0.125,0.448,1.624,0.736633408
2022-10-27 12:30:00,7639,20.904,32.009,3.994,67.584,1138.817,0.0,0.0,0.0,0.0,74.025,0.276,0.125,0.494,1.885,0.85502092
2022-10-27 12:35:00,7640,24.052,35.757,4.013,59.712,953.563,0.0,0.0,0.0,0.0,65.889,0.304,0.126,0.477,1.796,0.814651232
2022-10-27 12:40:00,7641,24.49,37.868,4.091,71.087,1086.014,0.0,0.0,0.0,0.0,65.661,0.336,0.118,0.525,1.593,0.722572056
2022-10-27 12:45:00,7642,22.605,28.405,3.408,64.349,951.857,0.0,0.0,0.0,0.0,86.969,0.344,0.102,0.466,1.57,0.7121394400000001
2022-10-27 12:50:00,7643,25.834,32.875,3.732,61.169,1093.388,0.0,0.0,0.0,0.0,81.397,0.261,0.118,0.523,2.191,0.9938200719999999
2022-10-27 12:55:00,7644,19.979,36.49,4.109,69.575,1056.391,0.0,0.0,0.0,0.0,83.59,0.31,0.121,0.519,1.796,0.814651232
2022-10-27 13:00:00,7645,16.06,33.0,6.0,99.0,1021.0,33.0,0.128,600.0,2.32,110.4,0.427,0.596,2.273,2.192,0.9942736640000001
2022-10-27 13:05:00,7646,20.873,35.153,3.69,58.862,989.023,0.0,0.0,0.0,0.0,76.981,0.33,0.145,0.491,1.735,0.78698212
2022-10-27 13:10:00,7647,23.59,28.218,4.308,59.616,1084.612,0.0,0.0,0.0,0.0,82.585,0.342,0.146,0.558,1.969,0.8931226480000001
2022-10-27 13:15:00,7648,20.157,31.487,4.099,68.834,1054.75,0.0,0.0,0.0,0.0,74.694,0.289,0.124,0.348,1.722,0.781085424
2022-10-27 13:20:00,7649,22.785,30.161,4.351,64.243,987.012,0.0,0.0,0.0,0.0,79.473,0.294,0.127,0.442,1.525,0.6917278
2022-10-27 13:25:00,7650,26.149,30.31,4.0,61.874,887.265,0.0,0.0,0.0,0.0,70.902,0.321,0.124,0.569,1.668,0.756591456
2022-10-27 13:30:00,7651,23.75,31.92,4.59,54.992,977.474,0.0,0.0,0.0,0.0,77.073,0.289,0.133,0.486,1.765,0.80058988
2022-10-27 13:35:00,7652,22.165,32.485,3.566,60.976,977.255,0.0,0.0,0.0,0.0,78.187,0.346,0.117,0.489,1.697,0.769745624
2022-10-27 13:40:00,7653,27.114,28.39,4.611,57.521,979.063,0.0,0.0,0.0,0.0,75.414,0.338,0.124,0.548,1.856,0.841866752
2022-10-27 13:45:00,7654,23.54,32.065,3.66,59.21,956.49,0.0,0.0,0.0,0.0,73.796,0.269,0.126,0.583,1.809,0.820547928
2022-10-27 13:50:00,7655,22.075,34.583,5.018,67.789,1092.642,0.0,0.0,0.0,0.0,76.76,0.336,0.133,0.5,1.595,0.72347924
2022-10-27 13:55:00,7656,20.861,29.903,4.162,71.867,1060.022,0.0,0.0,0.0,0.0,75.771,0.32,0.125,0.514,1.786,0.810115312
2022-10-27 14:00:00,7657,16.33,33.0,7.0,100.0,1021.0,34.0,0.131,600.0,2.32,111.4,0.431,0.61,2.327,2.238,1.015138896
2022-10-27 14:05:00,7658,26.707,32.156,4.394,85.96,896.42,0.0,0.0,0.0,0.0,72.292,0.306,0.15,0.495,1.566,0.7103250720000001
2022-10-27 14:10:00,7659,18.566,27.827,4.549,65.914,966.919,0.0,0.0,0.0,0.0,77.601,0.334,0.112,0.516,1.764,0.800136288
2022-10-27 14:15:00,7660,23.527,27.447,4.041,90.871,979.604,0.0,0.0,0.0,0.0,70.833,0.248,0.143,0.476,2.144,0.972501248
2022-10-27 14:20:00,7661,22.793,28.589,5.028,84.501,924.041,0.0,0.0,0.0,0.0,83.991,0.294,0.153,0.49,1.497,0.679027224
2022-10-27 14:25:00,7662,24.597,29.468,5.784,81.857,1019.755,0.0,0.0,0.0,0.0,88.513,0.303,0.113,0.513,1.92,0.87089664
2022-10-27 14:30:00,7663,25.551,30.178,5.385,86.878,1073.527,0.0,0.0,0.0,0.0,57.122,0.289,0.137,0.451,1.414,0.641379088
2022-10-27 14:35:00,7664,24.754,30.769,5.231,77.955,1117.58,0.0,0.0,0.0,0.0,76.398,0.247,0.158,0.46,1.805,0.81873356
2022-10-27 14:40:00,7665,22.786,28.889,5.174,68.452,1131.789,0.0,0.0,0.0,0.0,80.597,0.293,0.145,0.369,1.594,0.723025648
2022-10-27 14:45:00,7666,24.415,35.023,5.089,90.388,1112.207,0.0,0.0,0.0,0.0,66.16,0.269,0.129,0.477,1.75,0.793786
2022-10-27 14:50:00,7667,27.619,29.664,4.937,83.167,881.854,0.0,0.0,0.0,0.0,71.829,0.313,0.11,0.48,1.603,0.727107976
2022-10-27 14:55:00,7668,23.259,32.587,5.71,84.807,1020.704,0.0,0.0,0.0,0.0,69.881,0.3,0.146,0.409,1.96,0.88904032
2022-10-27 15:00:00,7669,15.78,36.0,6.0,85.0,1021.0,32.0,0.124,600.0,2.32,109.4,0.423,0.582,2.219,2.185,0.99109852
2022-10-27 15:05:00,7670,19.568,32.841,4.373,65.839,1156.408,0.0,0.0,0.0,0.0,86.071,0.311,0.123,0.511,1.825,0.8278054
2022-10-27 15:10:00,7671,21.097,25.074,4.44,74.505,999.151,0.0,0.0,0.0,0.0,84.365,0.303,0.125,0.536,1.743,0.790610856
2022-10-27 15:15:00,7672,20.495,31.92,3.608,63.977,1042.954,0.0,0.0,0.0,0.0,72.165,0.343,0.123,0.494,1.505,0.68265596
2022-10-27 15:20:00,7673,25.11,30.518,4.41,91.326,1039.975,0.0,0.0,0.0,0.0,82.46,0.288,0.129,0.606,1.737,0.787889304
2022-10-27 15:25:00,7674,20.184,32.08,4.093,58.941,1142.323,0.0,0.0,0.0,0.0,83.779,0.293,0.138,0.468,1.631,0.739808552
2022-10-27 15:30:00,7675,22.768,30.456,3.975,75.582,1015.875,0.0,0.0,0.0,0.0,70.732,0.314,0.132,0.526,1.768,0.801950656
2022-10-27 15:35:00,7676,22.587,27.352,4.305,75.488,1040.108,0.0,0.0,0.0,0.0,73.208,0.259,0.123,0.454,1.715,0.7779102800000001
2022-10-27 15:40:00,7677,18.099,29.537,3.855,75.408,907.336,0.0,0.0,0.0,0.0,77.777,0.327,0.127,0.496,2.202,0.998809584
2022-10-27 15:45:00,7678,24.471,26.073,3.524,65.282,1022.835,0.0,0.0,0.0,0.0,61.424,0.284,0.137,0.417,1.928,0.8745253759999999
2022-10-27 15:50:00,7679,22.716,32.963,4.412,80.748,807.456,0.0,0.0,0.0,0.0,75.133,0.303,0.141,0.473,1.779,0.8069401679999999
2022-10-27 15:55:00,7680,25.245,31.555,3.557,62.443,1023.828,0.0,0.0,0.0,0.0,76.86,0.32,0.147,0.485,1.335,0.6055453199999999
2022-10-27 16:00:00,7681,15.06,38.0,3.0,86.0,1021.0,14.0,0.054,600.0,2.32,91.4,0.353,0.328,1.25,2.088,0.947100096
2022-10-27 16:05:00,7682,24.384,30.035,1.132,68.82,979.209,3.588,0.018,310.358,1.173,91.053,0.309,0.188,0.716,2.005,0.90945196
2022-10-27 16:10:00,7683,22.791,31.741,0.892,70.385,1093.322,3.789,0.014,308.459,1.247,91.413,0.313,0.193,0.749,1.812,0.821908704
2022-10-27 16:15:00,7684,20.73,27.825,0.865,72.718,952.378,3.66,0.012,279.863,1.265,80.108,0.263,0.187,0.57,1.939,0.879514888
2022-10-27 16:20:00,7685,22.541,25.965,0.956,65.586,932.14,3.062,0.015,312.895,1.447,83.43,0.338,0.162,0.764,2.039,0.924874088
2022-10-27 16:25:00,7686,21.629,32.547,0.92,78.69,1008.005,3.856,0.015,320.999,1.098,80.913,0.321,0.197,0.764,2.178,0.9879233759999999
2022-10-27 16:30:00,7687,23.242,26.964,1.089,63.674,1001.487,4.012,0.015,325.893,1.143,81.147,0.262,0.184,0.674,1.976,0.8962977919999999
2022-10-27 16:35:00,7688,22.649,28.587,0.963,69.94,873.919,3.802,0.017,324.371,1.021,76.136,0.326,0.187,0.648,1.868,0.8473098560000001
2022-10-27 16:40:00,7689,23.326,25.347,0.902,72.647,1012.756,4.003,0.014,301.515,1.306,88.093,0.335,0.197,0.719,1.88,0.8527529599999999
2022-10-27 16:45:00,7690,20.53,29.262,0.983,61.847,1069.783,3.484,0.015,260.643,1.314,69.361,0.333,0.175,0.701,1.592,0.722118464
2022-10-27 16:50:00,7691,19.678,28.082,1.009,73.519,1112.081,4.88,0.014,349.164,1.097,92.673,0.331,0.201,0.727,1.864,0.8454954880000001
2022-10-27 16:55:00,7692,24.387,27.09,0.839,77.433,982.154,4.109,0.016,302.025,1.358,81.389,0.35,0.195,0.663,1.828,0.829166176
2022-10-27 17:00:00,7693,13.72,46.0,3.0,70.0,1022.0,6.0,0.023,300.0,1.16,83.4,0.322,0.215,0.819,1.945,0.88223644
2022-10-27 17:05:00,7694,22.747,31.11,0.944,56.321,1020.2,3.162,0.013,315.197,1.303,79.929,0.34,0.197,0.638,1.661,0.753416312
2022-10-27 17:10:00,7695,16.994,32.271,0.898,58.748,734.668,3.301,0.012,311.239,1.0,74.692,0.32,0.166,0.662,1.93,0.8754325599999999
2022-10-27 17:15:00,7696,21.485,34.961,1.045,67.916,864.025,2.566,0.013,316.89,1.03,67.553,0.338,0.174,0.586,1.765,0.80058988
2022-10-27 17:20:00,7697,22.766,33.236,1.031,61.359,1245.862,3.39,0.012,294.546,1.239,77.421,0.264,0.202,0.585,1.853,0.840505976
2022-10-27 17:25:00,7698,21.433,30.827,1.034,61.167,986.825,2.892,0.012,319.574,1.096,89.495,0.325,0.181,0.771,2.041,0.9257812719999999
2022-10-27 17:30:00,7699,21.161,34.231,0.992,60.321,890.483,3.096,0.011,292.906,1.352,67.767,0.344,0.156,0.659,1.95,0.8845044
2022-10-27 17:35:00,7700,21.807,29.479,0.863,53.015,1002.826,2.896,0.013,259.153,1.069,79.88,0.296,0.16,0.786,1.93,0.8754325599999999
2022-10-27 17:40:00,7701,22.882,32.746,1.186,60.079,838.554,2.996,0.011,282.192,1.104,94.473,0.346,0.168,0.717,1.76,0.79832192
2022-10-27 17:45:00,7702,23.144,28.286,1.004,52.229,1119.244,3.045,0.013,275.058,1.121,90.78,0.358,0.175,0.682,1.773,0.804218616
2022-10-27 17:50:00,7703,22.508,34.564,0.826,62.183,895.881,2.945,0.012,330.118,0.943,79.601,0.282,0.148,0.623,1.866,0.8464026720000001
2022-10-27 17:55:00,7704,24.005,34.166,0.945,55.09,960.427,2.624,0.012,315.529,1.22,68.164,0.255,0.181,0.645,1.859,0.843227528
2022-10-27 18:00:00,7705,12.5,54.0,6.0,77.0,1022.0,4.0,0.015,300.0,1.16,81.4,0.315,0.186,0.711,1.923,0.8722574160000001
2022-10-27 18:05:00,7706,19.245,49.836,1.02,57.088,1053.982,4.537,0.018,295.385,1.205,72.698,0.284,0.203,0.795,2.053,0.931224376
2022-10-27 18:10:00,7707,18.571,38.673,1.062,59.879,954.392,5.07,0.024,366.847,1.258,77.611,0.299,0.2,0.58,1.86,0.8436811200000001
2022-10-27 18:15:00,7708,18.32,40.013,0.938,63.234,943.522,5.498,0.022,343.265,1.214,89.485,0.375,0.227,0.604,1.927,0.874071784
2022-10-27 18:20:00,7709,22.893,44.848,1.07,66.311,1130.68,4.935,0.021,252.744,1.14,87.235,0.338,0.184,0.725,2.181,0.989284152
2022-10-27 18:25:00,7710,17.664,42.249,0.969,61.695,1127.767,3.976,0.022,282.798,0.975,79.729,0.308,0.23,0.802,1.882,0.8536601439999999
2022-10-27 18:30:00,7711,22.344,44.501,0.888,65.466,865.034,5.29,0.02,287.816,1.154,76.819,0.296,0.21,0.763,2.068,0.9380282560000001
2022-10-27 18:35:00,7712,19.19,42.546,0.933,53.998,1053.946,5.825,0.016,236.037,0.992,84.478,0.36,0.196,0.778,1.859,0.843227528
2022-10-27 18:40:00,7713,20.619,41.923,1.133,63.183,934.653,4.902,0.02,299.508,1.264,93.563,0.307,0.234,0.796,1.694,0.768384848
2022-10-27 18:45:00,7714,20.223,33.424,0.937,67.707,862.988,4.91,0.021,239.783,1.142,87.092,0.332,0.214,0.817,2.091,0.9484608720000001
2022-10-27 18:50:00,7715,18.358,37.242,0.931,72.26,1054.122,4.444,0.019,334.512,1.094,85.886,0.382,0.159,0.766,1.569,0.711685848
2022-10-27 18:55:00,7716,18.083,35.807,1.137,70.921,1277.525,4.079,0.021,250.987,1.455,81.008,0.275,0.198,0.745,1.986,0.900833712
2022-10-27 19:00:00,7717,11.83,57.0,7.0,79.0,1022.0,3.0,0.012,300.0,1.16,80.4,0.311,0.172,0.657,1.908,0.865453536
2022-10-27 19:05:00,7718,15.569,46.385,0.89,64.281,953.045,9.972,0.034,283.194,1.198,86.988,0.364,0.283,1.21,2.171,0.984748232
2022-10-27 19:10:00,7719,18.433,52.987,1.002,70.713,965.653,10.442,0.042,272.691,1.113,100.573,0.356,0.352,1.042,2.09,0.9480072799999999
2022-10-27 19:15:00,7720,17.778,49.431,1.044,68.02,1114.205,11.045,0.033,323.179,1.216,96.55,0.33,0.252,1.063,2.312,1.048704704
2022-10-27 19:20:00,7721,18.934,52.184,0.85,62.103,1152.541,9.153,0.037,270.699,1.107,83.415,0.368,0.228,1.027,1.966,0.891761872
2022-10-27 19:25:00,7722,13.962,48.106,1.082,63.459,917.3,9.095,0.036,278.951,1.071,81.656,0.344,0.256,0.909,2.149,0.974769208
2022-10-27 19:30:00,7723,16.486,50.233,1.042,66.582,814.143,9.76,0.031,288.342,1.194,79.769,0.281,0.291,0.886,1.952,0.885411584
2022-10-27 19:35:00,7724,19.011,52.968,1.06,75.592,902.918,10.948,0.036,309.697,1.158,87.328,0.316,0.236,0.947,2.011,0.9121735120000001
2022-10-27 19:40:00,7725,18.105,42.66,0.977,62.172,924.726,10.87,0.035,294.118,1.097,85.326,0.385,0.237,1.207,1.927,0.874071784
2022-10-27 19:45:00,7726,19.517,47.151,1.082,72.54,1128.81,7.908,0.043,259.944,1.012,78.371,0.326,0.265,1.029,1.982,0.8990193439999999
2022-10-27 19:50:00,7727,19.014,45.08,1.13,75.907,1101.345,10.091,0.038,348.193,1.056,99.952,0.379,0.285,0.822,1.887,0.855928104
2022-10-27 19:55:00,7728,18.187,39.356,1.073,61.406,1120.716,9.896,0.04,302.669,1.106,89.255,0.292,0.22,0.866,1.612,0.7311903040000001
2022-10-27 20:00:00,7729,11.22,59.0,6.0,79.0,1023.0,2.0,0.008,300.0,1.16,79.4,0.307,0.158,0.603,1.889,0.856835288
2022-10-27 20:05:00,7730,15.345,46.742,0.955,78.223,1090.855,12.803,0.047,651.544,2.483,78.152,0.324,0.242,1.065,2.058,0.9334923359999999
2022-10-27 20:10:00,7731,14.463,60.789,1.099,66.615,1096.709,12.141,0.045,574.714,2.798,78.472,0.355,0.321,1.128,2.154,0.977037168
2022-10-27 20:15:00,7732,15.283,51.666,1.058,62.133,972.325,13.397,0.043,524.85,2.437,85.734,0.297,0.269,0.957,2.291,1.039179272
2022-10-27 20:20:00,7733,17.677,53.98,1.017,70.17,1020.824,12.269,0.046,510.558,2.355,78.55,0.331,0.313,1.167,2.309,1.047343928
2022-10-27 20:25:00,7734,15.492,63.77,1.081,71.261,1042.441,14.654,0.044,615.607,2.179,88.537,0.323,0.312,1.246,2.266,1.027839472
2022-10-27 20:30:00,7735,17.833,53.941,0.979,64.57,1037.654,10.866,0.046,737.598,2.666,85.546,0.307,0.274,1.144,2.199,0.9974488079999999
2022-10-27 20:35:00,7736,17.835,58.58,1.022,67.519,916.622,10.829,0.048,619.2,2.328,95.675,0.364,0.296,1.252,2.362,1.071384304
2022-10-27 20:40:00,7737,19.35,60.314,0.95,66.002,1036.887,13.395,0.045,684.447,2.067,86.535,0.324,0.319,1.263,2.172,0.985201824
2022-10-27 20:45:00,7738,16.595,55.782,0.925,67.048,965.619,12.703,0.044,613.786,2.58,82.175,0.363,0.335,1.115,1.965,0.8913082800000001
2022-10-27 20:50:00,7739,17.486,58.664,0.962,63.699,1164.463,10.987,0.05,567.666,2.689,91.031,0.285,0.292,1.287,2.256,1.0233035519999998
2022-10-27 20:55:00,7740,16.698,55.688,0.905,60.786,977.972,12.163,0.049,583.468,1.756,94.649,0.329,0.307,1.202,2.333,1.0582301360000002
2022-10-27 21:00:00,7741,10.78,60.0,4.0,80.0,1023.0,2.0,0.008,300.0,1.16,79.4,0.307,0.158,0.603,1.889,0.856835288
2022-10-27 21:05:00,7742,16.432,49.967,0.934,62.33,944.091,10.32,0.038,582.573,2.456,87.624,0.289,0.279,1.007,1.955,0.88677236
